left_index,right_index,left_ns,right_ns,elapsed_ns,signed_delta_ns,absolute_delta_ns,left_interval_ns,right_interval_ns,within_0_5_ms,within_2_ms
2603,2603,1789458660989613000,1789458660989561000,86824880000,52000,52000,33368000,33370000,True,True
2604,2604,1789458661022984000,1789458661022930000,86858251000,54000,54000,33371000,33369000,True,True
2605,2605,1789458661056354000,1789458661056302000,86891621000,52000,52000,33370000,33372000,True,True
2606,2606,1789458661089726000,1789458661089674000,86924993000,52000,52000,33372000,33372000,True,True
2607,2607,1789458661123095000,1789458661123044000,86958362000,51000,51000,33369000,33370000,True,True
2608,2608,1789458661156464000,1789458661156412000,86991731000,52000,52000,33369000,33368000,True,True
2609,2609,1789458661189833000,1789458661189782000,87025100000,51000,51000,33369000,33370000,True,True
2610,2610,1789458661223203000,1789458661223153000,87058470000,50000,50000,33370000,33371000,True,True
2611,2611,1789458661256572000,1789458661256522000,87091839000,50000,50000,33369000,33369000,True,True
2612,2612,1789458661289941000,1789458661289892000,87125208000,49000,49000,33369000,33370000,True,True
2613,2613,1789458661323311000,1789458661323262000,87158578000,49000,49000,33370000,33370000,True,True
2614,2614,1789458661356681000,1789458661356631000,87191948000,50000,50000,33370000,33369000,True,True
2615,2615,1789458661390049000,1789458661390001000,87225316000,48000,48000,33368000,33370000,True,True
2616,2616,1789458661423420000,1789458661423371000,87258687000,49000,49000,33371000,33370000,True,True
2617,2617,1789458661456789000,1789458661456740000,87292056000,49000,49000,33369000,33369000,True,True
2618,2618,1789458661490158000,1789458661490110000,87325425000,48000,48000,33369000,33370000,True,True
2619,2619,1789458661523528000,1789458661523479000,87358795000,49000,49000,33370000,33369000,True,True
2620,2620,1789458661556899000,1789458661556851000,87392166000,48000,48000,33371000,33372000,True,True
2621,2621,1789458661590268000,1789458661590221000,87425535000,47000,47000,33369000,33370000,True,True
2622,2622,1789458661623640000,1789458661623591000,87458907000,49000,49000,33372000,33370000,True,True
2623,2623,1789458661657009000,1789458661656960000,87492276000,49000,49000,33369000,33369000,True,True
2624,2624,1789458661690379000,1789458661690330000,87525646000,49000,49000,33370000,33370000,True,True
2625,2625,1789458661723749000,1789458661723701000,87559016000,48000,48000,33370000,33371000,True,True
2626,2626,1789458661757118000,1789458661757070000,87592385000,48000,48000,33369000,33369000,True,True
2627,2627,1789458661790487000,1789458661790440000,87625754000,47000,47000,33369000,33370000,True,True
2628,2628,1789458661823857000,1789458661823811000,87659124000,46000,46000,33370000,33371000,True,True
2629,2629,1789458661857225000,1789458661857178000,87692492000,47000,47000,33368000,33367000,True,True
2630,2630,1789458661890595000,1789458661890548000,87725862000,47000,47000,33370000,33370000,True,True
2631,2631,1789458661923965000,1789458661923918000,87759232000,47000,47000,33370000,33370000,True,True
2632,2632,1789458661957332000,1789458661957287000,87792599000,45000,45000,33367000,33369000,True,True
2633,2633,1789458661990703000,1789458661990657000,87825970000,46000,46000,33371000,33370000,True,True
2634,2634,1789458662024072000,1789458662024028000,87859339000,44000,44000,33369000,33371000,True,True
2635,2635,1789458662057440000,1789458662057396000,87892707000,44000,44000,33368000,33368000,True,True
2636,2636,1789458662090810000,1789458662090766000,87926077000,44000,44000,33370000,33370000,True,True
2637,2637,1789458662124179000,1789458662124136000,87959446000,43000,43000,33369000,33370000,True,True
2638,2638,1789458662157548000,1789458662157505000,87992815000,43000,43000,33369000,33369000,True,True
2639,2639,1789458662190918000,1789458662190875000,88026185000,43000,43000,33370000,33370000,True,True
2640,2640,1789458662224287000,1789458662224245000,88059554000,42000,42000,33369000,33370000,True,True
2641,2641,1789458662257656000,1789458662257614000,88092923000,42000,42000,33369000,33369000,True,True
2642,2642,1789458662291026000,1789458662290983000,88126293000,43000,43000,33370000,33369000,True,True
2643,2643,1789458662324396000,1789458662324354000,88159663000,42000,42000,33370000,33371000,True,True
2644,2644,1789458662357765000,1789458662357722000,88193032000,43000,43000,33369000,33368000,True,True
2645,2645,1789458662391134000,1789458662391092000,88226401000,42000,42000,33369000,33370000,True,True
2646,2646,1789458662424504000,1789458662424463000,88259771000,41000,41000,33370000,33371000,True,True
2647,2647,1789458662457872000,1789458662457831000,88293139000,41000,41000,33368000,33368000,True,True
2648,2648,1789458662491242000,1789458662491201000,88326509000,41000,41000,33370000,33370000,True,True
2649,2649,1789458662524612000,1789458662524571000,88359879000,41000,41000,33370000,33370000,True,True
2650,2650,1789458662557980000,1789458662557941000,88393247000,39000,39000,33368000,33370000,True,True
2651,2651,1789458662591349000,1789458662591310000,88426616000,39000,39000,33369000,33369000,True,True
2652,2652,1789458662624720000,1789458662624680000,88459987000,40000,40000,33371000,33370000,True,True
2653,2653,1789458662658088000,1789458662658050000,88493355000,38000,38000,33368000,33370000,True,True
2654,2654,1789458662691458000,1789458662691419000,88526725000,39000,39000,33370000,33369000,True,True
2655,2655,1789458662724828000,1789458662724789000,88560095000,39000,39000,33370000,33370000,True,True
2656,2656,1789458662758197000,1789458662758158000,88593464000,39000,39000,33369000,33369000,True,True
2657,2657,1789458662791566000,1789458662791529000,88626833000,37000,37000,33369000,33371000,True,True
2658,2658,1789458662824936000,1789458662824898000,88660203000,38000,38000,33370000,33369000,True,True
2659,2659,1789458662858305000,1789458662858268000,88693572000,37000,37000,33369000,33370000,True,True
2660,2660,1789458662891673000,1789458662891638000,88726940000,35000,35000,33368000,33370000,True,True
2661,2661,1789458662925044000,1789458662925006000,88760311000,38000,38000,33371000,33368000,True,True
2662,2662,1789458662958412000,1789458662958376000,88793679000,36000,36000,33368000,33370000,True,True
2663,2663,1789458662991782000,1789458662991746000,88827049000,36000,36000,33370000,33370000,True,True
2664,2664,1789458663025151000,1789458663025115000,88860418000,36000,36000,33369000,33369000,True,True
2665,2665,1789458663058520000,1789458663058484000,88893787000,36000,36000,33369000,33369000,True,True
2666,2666,1789458663091890000,1789458663091855000,88927157000,35000,35000,33370000,33371000,True,True
2667,2667,1789458663125259000,1789458663125226000,88960526000,33000,33000,33369000,33371000,True,True
2668,2668,1789458663158632000,1789458663158594000,88993899000,38000,38000,33373000,33368000,True,True
2669,2669,1789458663192002000,1789458663191964000,89027269000,38000,38000,33370000,33370000,True,True
2670,2670,1789458663225372000,1789458663225335000,89060639000,37000,37000,33370000,33371000,True,True
2671,2671,1789458663258744000,1789458663258705000,89094011000,39000,39000,33372000,33370000,True,True
2672,2672,1789458663292114000,1789458663292075000,89127381000,39000,39000,33370000,33370000,True,True
2673,2673,1789458663325484000,1789458663325446000,89160751000,38000,38000,33370000,33371000,True,True
2674,2674,1789458663358854000,1789458663358815000,89194121000,39000,39000,33370000,33369000,True,True
2675,2675,1789458663392223000,1789458663392185000,89227490000,38000,38000,33369000,33370000,True,True
2676,2676,1789458663425594000,1789458663425555000,89260861000,39000,39000,33371000,33370000,True,True
2677,2677,1789458663458966000,1789458663458924000,89294233000,42000,42000,33372000,33369000,True,True
2678,2678,1789458663492339000,1789458663492296000,89327606000,43000,43000,33373000,33372000,True,True
2679,2679,1789458663525713000,1789458663525666000,89360980000,47000,47000,33374000,33370000,True,True
2680,2680,1789458663559084000,1789458663559038000,89394351000,46000,46000,33371000,33372000,True,True
2681,2681,1789458663592454000,1789458663592408000,89427721000,46000,46000,33370000,33370000,True,True
2682,2682,1789458663625826000,1789458663625780000,89461093000,46000,46000,33372000,33372000,True,True
2683,2683,1789458663659194000,1789458663659149000,89494461000,45000,45000,33368000,33369000,True,True
2684,2684,1789458663692566000,1789458663692520000,89527833000,46000,46000,33372000,33371000,True,True
2685,2685,1789458663725936000,1789458663725890000,89561203000,46000,46000,33370000,33370000,True,True
2686,2686,1789458663759306000,1789458663759260000,89594573000,46000,46000,33370000,33370000,True,True
2687,2687,1789458663792681000,1789458663792629000,89627948000,52000,52000,33375000,33369000,True,True
2688,2688,1789458663826050000,1789458663826000000,89661317000,50000,50000,33369000,33371000,True,True
2689,2689,1789458663859420000,1789458663859369000,89694687000,51000,51000,33370000,33369000,True,True
2690,2690,1789458663892789000,1789458663892740000,89728056000,49000,49000,33369000,33371000,True,True
2691,2691,1789458663926159000,1789458663926109000,89761426000,50000,50000,33370000,33369000,True,True
2692,2692,1789458663959527000,1789458663959478000,89794794000,49000,49000,33368000,33369000,True,True
2693,2693,1789458663992897000,1789458663992849000,89828164000,48000,48000,33370000,33371000,True,True
2694,2694,1789458664026268000,1789458664026219000,89861535000,49000,49000,33371000,33370000,True,True
2695,2695,1789458664059876000,1789458664059826000,89895143000,50000,50000,33608000,33607000,True,True
2696,2696,1789458664093244000,1789458664093194000,89928511000,50000,50000,33368000,33368000,True,True
2697,2697,1789458664126618000,1789458664126564000,89961885000,54000,54000,33374000,33370000,True,True
2698,2698,1789458664159985000,1789458664159933000,89995252000,52000,52000,33367000,33369000,True,True
2699,2699,1789458664193894000,1789458664193840000,90029161000,54000,54000,33909000,33907000,True,True
2700,2700,1789458664227264000,1789458664227211000,90062531000,53000,53000,33370000,33371000,True,True
2701,2701,1789458664260633000,1789458664260580000,90095900000,53000,53000,33369000,33369000,True,True
2702,2702,1789458664294003000,1789458664293950000,90129270000,53000,53000,33370000,33370000,True,True
2703,2703,1789458664327781000,1789458664327728000,90163048000,53000,53000,33778000,33778000,True,True
2704,2704,1789458664361150000,1789458664361097000,90196417000,53000,53000,33369000,33369000,True,True
2705,2705,1789458664394521000,1789458664394467000,90229788000,54000,54000,33371000,33370000,True,True
2706,2706,1789458664427891000,1789458664427837000,90263158000,54000,54000,33370000,33370000,True,True
2707,2707,1789458664461610000,1789458664461558000,90296877000,52000,52000,33719000,33721000,True,True
2708,2708,1789458664494981000,1789458664494928000,90330248000,53000,53000,33371000,33370000,True,True
2709,2709,1789458664528351000,1789458664528298000,90363618000,53000,53000,33370000,33370000,True,True
2710,2710,1789458664561720000,1789458664561667000,90396987000,53000,53000,33369000,33369000,True,True
2711,2711,1789458664595091000,1789458664595038000,90430358000,53000,53000,33371000,33371000,True,True
2712,2712,1789458664628461000,1789458664628408000,90463728000,53000,53000,33370000,33370000,True,True
2713,2713,1789458664661830000,1789458664661777000,90497097000,53000,53000,33369000,33369000,True,True
2714,2714,1789458664695200000,1789458664695148000,90530467000,52000,52000,33370000,33371000,True,True
2715,2715,1789458664728570000,1789458664728518000,90563837000,52000,52000,33370000,33370000,True,True
2716,2716,1789458664761940000,1789458664761887000,90597207000,53000,53000,33370000,33369000,True,True
2717,2717,1789458664795310000,1789458664795257000,90630577000,53000,53000,33370000,33370000,True,True
2718,2718,1789458664828681000,1789458664828628000,90663948000,53000,53000,33371000,33371000,True,True
2719,2719,1789458664861633000,1789458664861580000,90696900000,53000,53000,32952000,32952000,True,True
2720,2720,1789458664895003000,1789458664894950000,90730270000,53000,53000,33370000,33370000,True,True
2721,2721,1789458664928373000,1789458664928320000,90763640000,53000,53000,33370000,33370000,True,True
2722,2722,1789458664961743000,1789458664961690000,90797010000,53000,53000,33370000,33370000,True,True
2723,2723,1789458664994440000,1789458664994390000,90829707000,50000,50000,32697000,32700000,True,True
2724,2724,1789458665027807000,1789458665027761000,90863074000,46000,46000,33367000,33371000,True,True
2725,2725,1789458665061174000,1789458665061131000,90896441000,43000,43000,33367000,33370000,True,True
2726,2726,1789458665094541000,1789458665094502000,90929808000,39000,39000,33367000,33371000,True,True
2727,2727,1789458665127463000,1789458665127423000,90962730000,40000,40000,32922000,32921000,True,True
2728,2728,1789458665160833000,1789458665160794000,90996100000,39000,39000,33370000,33371000,True,True
2729,2729,1789458665194203000,1789458665194165000,91029470000,38000,38000,33370000,33371000,True,True
2730,2730,1789458665227574000,1789458665227534000,91062841000,40000,40000,33371000,33369000,True,True
2731,2731,1789458665260943000,1789458665260904000,91096210000,39000,39000,33369000,33370000,True,True
2732,2732,1789458665294312000,1789458665294274000,91129579000,38000,38000,33369000,33370000,True,True
2733,2733,1789458665327685000,1789458665327645000,91162952000,40000,40000,33373000,33371000,True,True
2734,2734,1789458665361055000,1789458665361015000,91196322000,40000,40000,33370000,33370000,True,True
2735,2735,1789458665394423000,1789458665394384000,91229690000,39000,39000,33368000,33369000,True,True
2736,2736,1789458665427793000,1789458665427755000,91263060000,38000,38000,33370000,33371000,True,True
2737,2737,1789458665461165000,1789458665461126000,91296432000,39000,39000,33372000,33371000,True,True
2738,2738,1789458665494533000,1789458665494496000,91329800000,37000,37000,33368000,33370000,True,True
2739,2739,1789458665527907000,1789458665527866000,91363174000,41000,41000,33374000,33370000,True,True
2740,2740,1789458665561278000,1789458665561237000,91396545000,41000,41000,33371000,33371000,True,True
2741,2741,1789458665594648000,1789458665594606000,91429915000,42000,42000,33370000,33369000,True,True
2742,2742,1789458665628017000,1789458665627977000,91463284000,40000,40000,33369000,33371000,True,True
2743,2743,1789458665661830000,1789458665661793000,91497097000,37000,37000,33813000,33816000,True,True
